 r,b,swpd,free,buff,cache,si,so,bi,bo,in,cs,us,sy,id,wa,st
 0,0,0,1387628,45252,952612,0,0,0,12,1012,341,9,15,67,8,0

 0,0,0,1387596,45252,952624,0,0,0,0,1205,419,7,30,63,0,0

 1,0,0,1387180,45252,952624,0,0,0,0,1075,396,6,25,69,0,0

 1,0,0,1387500,45252,952628,0,0,0,0,1303,441,11,31,57,0,0

 1,0,0,1387244,45252,952628,0,0,0,0,953,329,8,12,80,0,0

 1,0,0,1386924,45260,952620,0,0,0,12,1332,430,8,32,59,1,0

 0,0,0,1387596,45260,952632,0,0,0,0,1195,362,9,27,65,0,0

 0,0,0,1387628,45260,952632,0,0,0,0,1492,457,5,38,57,0,0

 0,0,0,1387628,45260,952636,0,0,0,56,1298,407,9,25,66,0,0

 0,0,0,1387628,45260,952636,0,0,0,0,1524,436,5,41,54,0,0

 0,0,0,1387628,45268,952632,0,0,0,20,1306,373,7,24,69,0,0

 0,0,0,1387628,45268,952640,0,0,0,0,1492,485,10,34,55,0,0

 0,0,0,1387628,45268,952640,0,0,0,0,1485,387,7,27,66,0,0

 1,0,0,1387244,45268,952644,0,0,0,0,1338,401,7,26,67,0,0

 3,0,0,1386796,45268,952644,0,0,0,0,1250,370,13,29,58,0,0

 0,0,0,1387596,45276,952640,0,0,0,12,1026,382,8,31,61,0,0

 2,0,0,1387180,45276,952648,0,0,0,0,1516,462,11,33,55,0,0

 1,0,0,1387404,45276,952648,0,0,0,0,1194,412,10,35,55,0,0

 1,0,0,1387596,45276,952652,0,0,0,0,1159,416,10,30,60,0,0

 0,0,0,1387628,45276,952652,0,0,0,0,1227,383,7,33,60,0,0

 1,0,0,1386540,45284,952652,0,0,0,12,1382,455,7,38,54,0,0

 0,0,0,1387628,45284,952660,0,0,0,0,1532,444,9,42,49,0,0

 0,0,0,1387628,45284,952664,0,0,0,0,963,404,8,33,59,0,0

 3,0,0,1386032,45284,952664,0,0,0,0,1313,410,5,29,66,0,0

 0,0,0,1387376,45284,952664,0,0,0,0,1176,395,10,27,63,0,0

 0,0,0,1387376,45292,952668,0,0,0,12,1503,430,12,29,59,0,0

 0,0,0,1387376,45292,952668,0,0,0,0,1023,372,5,30,65,0,0

 2,0,0,1387056,45292,952668,0,0,0,0,1661,438,10,44,46,0,0

 2,0,0,1384944,45292,952672,0,0,0,0,1421,478,12,37,51,0,0

 5,0,0,1384848,45292,952676,0,0,0,0,675,292,10,41,49,0,0

 2,0,0,1387344,45300,952668,0,0,0,12,1376,473,13,51,37,0,0

 0,0,0,1387376,45300,952680,0,0,0,0,793,379,8,34,58,0,0

 0,0,0,1387376,45300,952680,0,0,0,0,1034,419,8,34,58,0,0

