r;b;swpd;free;buff;cache;si;so;bi;bo;in;cs;us;sy;id;wa;st
4;0;3748;528720;61836;1758824;0;0;45;39;145;121;4;1;95;0;0
9;0;3748;528492;61860;1758900;0;0;45;39;145;121;4;1;95;0;0
9;0;3748;528100;61884;1758876;0;0;45;39;145;121;4;1;95;0;0
6;0;3748;528568;61884;1758876;0;0;45;39;145;121;4;1;95;0;0
3;0;3748;528680;61904;1758856;0;0;45;39;145;121;4;1;95;0;0
6;0;3748;528752;61928;1758832;0;0;45;39;145;121;4;1;95;0;0
3;0;3748;528648;61936;1758824;0;0;45;39;145;121;4;1;95;0;0
4;0;3748;528420;61960;1758984;0;0;45;39;145;121;4;1;95;0;0
4;0;3748;528368;61960;1758984;0;0;45;39;145;121;4;1;95;0;0
3;0;3748;528428;61984;1758960;0;0;45;39;145;121;4;1;95;0;0
1;1;3748;528388;62000;1758944;0;0;45;39;145;121;4;1;95;0;0
2;0;3748;528388;62012;1758932;0;0;45;39;145;121;4;1;95;0;0
5;0;3748;528176;62028;1758916;0;0;45;39;145;121;4;1;95;0;0
3;0;3748;528168;62052;1758964;0;0;45;39;145;121;4;1;95;0;0
4;0;3748;527680;62076;1758940;0;0;45;39;145;121;4;1;95;0;0
3;0;3748;528344;62108;1759020;0;0;45;39;145;121;4;1;95;0;0
5;0;3748;528136;62128;1759000;0;0;45;39;145;121;4;1;95;0;0
5;0;3748;528160;62152;1758976;0;0;45;39;145;121;4;1;95;0;0
3;0;3748;528144;62184;1759040;0;0;45;39;145;121;4;1;95;0;0
7;0;3748;527916;62184;1759072;0;0;45;39;145;121;4;1;95;0;0
2;0;3748;527924;62212;1759060;0;0;45;39;145;121;4;1;95;0;0
5;0;3748;527524;62240;1759032;0;0;45;39;145;121;4;1;95;0;0
3;0;3748;527908;62264;1759072;0;0;45;39;145;121;4;1;95;0;0
4;0;3748;527648;62276;1759088;0;0;45;39;145;121;4;1;95;0;0
4;0;3748;527632;62292;1759072;0;0;45;39;145;121;4;1;95;0;0
4;0;3748;527632;62300;1759064;0;0;45;39;145;121;4;1;95;0;0
4;0;3748;527672;62308;1759056;0;0;45;39;145;121;4;1;95;0;0
6;0;3748;527680;62312;1759152;0;0;45;39;145;121;4;1;95;0;0
2;0;3748;527680;62312;1759152;0;0;45;39;145;121;4;1;95;0;0
5;0;3748;527900;62348;1759116;0;0;45;39;145;121;4;1;95;0;0
7;0;3748;527964;62376;1759164;0;0;45;39;145;121;4;1;95;0;0
6;0;3748;527948;62404;1759136;0;0;45;39;145;121;4;1;95;0;0
3;0;3748;527680;62416;1759124;0;0;45;39;145;121;4;1;95;0;0
5;1;3748;527516;62424;1759156;0;0;45;39;145;121;4;1;95;0;0
5;0;3748;527720;62460;1759120;0;0;45;39;145;121;4;1;95;0;0
4;0;3748;527644;62468;1759112;0;0;45;39;145;121;4;1;95;0;0
7;0;3748;527388;62504;1759076;0;0;45;39;145;121;4;1;95;0;0
1;1;3748;533256;62512;1759068;0;0;45;39;145;121;4;1;95;0;0
5;0;3748;532672;62536;1759232;0;0;45;39;145;121;4;1;95;0;0
6;0;3748;532872;62552;1759216;0;0;45;39;145;121;4;1;95;0;0
5;0;3748;532492;62576;1759192;0;0;45;39;145;121;4;1;95;0;0
4;1;3748;532908;62596;1759172;0;0;45;40;145;121;4;1;95;0;0
10;0;3748;532496;62596;1759172;0;0;45;40;145;121;4;1;95;0;0
5;0;3748;532420;62600;1759168;0;0;45;40;145;121;4;1;95;0;0
7;0;3748;532532;62600;1759268;0;0;45;40;145;121;4;1;95;0;0
4;0;3748;532184;62600;1759268;0;0;45;40;145;121;4;1;95;0;0
4;0;3748;532432;62612;1759272;0;0;45;40;145;121;4;1;95;0;0
6;0;3748;532492;62632;1759264;0;0;45;40;145;121;4;1;95;0;0
3;0;3748;532492;62644;1759252;0;0;45;40;145;121;4;1;95;0;0
6;0;3748;532492;62676;1759220;0;0;45;40;145;121;4;1;95;0;0
6;0;3748;532168;62676;1759220;0;0;45;40;145;121;4;1;95;0;0
3;0;3748;532460;62688;1759208;0;0;45;40;145;121;4;1;95;0;0
3;0;3748;532760;62696;1759200;0;0;45;40;145;121;4;1;95;0;0
8;0;3748;532428;62716;1759280;0;0;45;40;145;121;4;1;95;0;0
2;0;3748;532700;62728;1759268;0;0;45;40;145;121;4;1;95;0;0
5;0;3748;532476;62744;1759380;0;0;45;40;145;121;4;1;95;0;0
5;0;3748;532476;62764;1759360;0;0;45;40;145;121;4;1;95;0;0
2;1;3748;532500;62776;1759348;0;0;45;40;145;121;4;1;95;0;0
2;0;3748;532264;62804;1759320;0;0;45;40;145;121;4;1;95;0;0
3;0;3748;532264;62820;1759304;0;0;45;40;145;121;4;1;95;0;0
2;0;3748;532172;62840;1759384;0;0;45;40;145;121;4;1;95;0;0
2;0;3748;532180;62848;1759388;0;0;45;40;145;121;4;1;95;0;0
4;0;3748;532232;62868;1759464;0;0;45;40;145;121;4;1;95;0;0
5;0;3748;532232;62884;1759448;0;0;45;40;145;121;4;1;95;0;0
2;0;3748;532236;62904;1759428;0;0;45;40;145;121;4;1;95;0;0
5;0;3748;532004;62912;1759420;0;0;45;40;145;121;4;1;95;0;0
2;1;3748;532424;62916;1759476;0;0;45;40;145;121;4;1;95;0;0
4;0;3748;532224;62916;1759476;0;0;45;40;145;121;4;1;95;0;0
5;0;3748;531904;62944;1759448;0;0;45;40;145;121;4;1;95;0;0
6;0;3748;531644;62944;1759448;0;0;45;40;145;121;4;1;95;0;0
5;0;3748;531964;62956;1759528;0;0;45;40;145;121;4;1;95;0;0
5;0;3748;531904;62956;1759532;0;0;45;40;145;121;4;1;95;0;0
8;0;3748;531928;62960;1759528;0;0;45;40;145;121;4;1;95;0;0
3;0;3748;531400;62988;1759500;0;0;45;40;145;121;4;1;95;0;0
5;0;3748;531664;62988;1759500;0;0;45;40;145;121;4;1;95;0;0
4;0;3748;531664;63000;1759588;0;0;45;40;145;121;4;1;95;0;0
4;0;3748;531656;63032;1759556;0;0;45;40;145;121;4;1;95;0;0
4;0;3748;531760;63052;1759636;0;0;45;40;145;121;4;1;95;0;0
2;1;3748;531720;63072;1759696;0;0;45;40;145;121;4;1;95;0;0
3;0;3748;531712;63088;1759692;0;0;45;40;145;121;4;1;95;0;0
5;0;3748;531460;63100;1759680;0;0;45;40;145;121;4;1;95;0;0
4;0;3748;531660;63112;1759668;0;0;45;40;145;121;4;1;95;0;0
6;0;3748;531700;63112;1759668;0;0;45;40;145;121;4;1;95;0;0
5;0;3748;531700;63120;1759752;0;0;45;40;145;121;4;1;95;0;0
4;0;3748;531452;63128;1759756;0;0;45;40;145;121;4;1;95;0;0
2;0;3748;531452;63140;1759744;0;0;45;40;145;121;4;1;95;0;0
4;0;3748;531540;63160;1759752;0;0;45;40;145;121;4;1;95;0;0
6;0;3748;530744;63172;1759764;0;0;45;40;145;121;4;1;95;0;0
6;0;3748;531104;63176;1759760;0;0;45;40;145;121;4;1;95;0;0
2;1;3748;530736;63204;1759732;0;0;45;40;145;121;4;1;95;0;0
7;0;3748;530488;63224;1759712;0;0;45;40;145;121;4;1;95;0;0
7;0;3748;530932;63224;1759712;0;0;45;40;145;121;4;1;95;0;0
2;0;3748;531144;63236;1759700;0;0;45;40;145;121;4;1;95;0;0
4;0;3748;530884;63248;1759688;0;0;45;40;145;121;4;1;95;0;0
4;0;3748;530428;63248;1759844;0;0;45;40;145;121;4;1;95;0;0
4;0;3748;531028;63272;1759820;0;0;45;40;145;121;4;1;95;0;0
5;0;3748;531036;63280;1759812;0;0;45;40;145;121;4;1;95;0;0
7;0;3748;530660;63280;1759812;0;0;45;40;145;121;4;1;95;0;0
4;0;3748;531044;63292;1759800;0;0;45;40;145;121;4;1;95;0;0
4;0;3748;530928;63292;1759800;0;0;45;40;145;121;4;1;95;0;0
6;0;3748;530668;63308;1759784;0;0;45;40;145;121;4;1;95;0;0
4;0;3748;530988;63308;1759900;0;0;45;40;145;121;4;1;95;0;0
4;0;3748;531192;63336;1759872;0;0;45;40;146;121;4;1;95;0;0
6;0;3748;531192;63336;1759872;0;0;45;40;146;121;4;1;95;0;0
5;0;3748;530220;63336;1759872;0;0;45;40;146;121;4;1;95;0;0
5;0;3748;530932;63376;1759832;0;0;45;40;146;121;4;1;95;0;0
4;0;3748;530936;63376;1759832;0;0;45;40;146;121;4;1;95;0;0
5;0;3748;530908;63408;1759900;0;0;45;40;146;121;4;1;95;0;0
6;0;3748;530924;63428;1759880;0;0;45;40;146;121;4;1;95;0;0
4;0;3748;531248;63440;1759936;0;0;45;40;146;121;4;1;95;0;0
5;0;3748;531248;63440;1759936;0;0;45;40;146;121;4;1;95;0;0
8;0;3748;530676;63440;1759936;0;0;45;40;146;121;4;1;95;0;0
7;0;3748;531028;63464;1759912;0;0;45;40;146;121;4;1;95;0;0
3;0;3748;530916;63488;1759988;0;0;45;40;146;121;4;1;95;0;0
1;1;3748;530664;63504;1759972;0;0;45;40;146;121;4;1;95;0;0
4;0;3748;530760;63516;1759956;0;0;45;40;146;121;4;1;95;0;0
7;0;3748;530960;63520;1759952;0;0;45;40;146;121;4;1;95;0;0
7;0;3748;530980;63540;1760016;0;0;45;40;146;121;4;1;95;0;0
9;0;3748;530560;63552;1760004;0;0;45;40;146;121;4;1;95;0;0
4;1;3748;530624;63552;1760004;0;0;45;40;146;121;4;1;95;0;0
2;1;3748;530668;63560;1759996;0;0;45;40;146;121;4;1;95;0;0
6;0;3748;530584;63576;1759980;0;0;45;40;146;121;4;1;95;0;0
2;1;3748;530452;63576;1759980;0;0;45;40;146;121;4;1;95;0;0
7;0;3748;530460;63588;1759968;0;0;45;40;146;121;4;1;95;0;0
3;0;3748;530452;63604;1760056;0;0;45;40;146;121;4;1;95;0;0
4;0;3748;530192;63632;1760028;0;0;45;40;146;121;4;1;95;0;0
4;0;3748;530092;63648;1760012;0;0;45;40;146;122;4;1;95;0;0
5;0;3748;530208;63648;1760012;0;0;45;40;146;122;4;1;95;0;0
3;0;3748;530408;63672;1759988;0;0;45;40;146;122;4;1;95;0;0
5;0;3748;530152;63672;1759988;0;0;45;40;146;122;4;1;95;0;0
4;0;3748;530200;63696;1760064;0;0;45;40;146;122;4;1;95;0;0
5;0;3748;530508;63716;1760044;0;0;45;40;146;122;4;1;95;0;0
5;0;3748;530244;63716;1760144;0;0;45;40;146;122;4;1;95;0;0
7;0;3748;530032;63748;1760112;0;0;45;40;146;122;4;1;95;0;0
3;0;3748;530452;63748;1760112;0;0;45;40;146;122;4;1;95;0;0
3;0;3748;530416;63768;1760092;0;0;45;40;146;122;4;1;95;0;0
4;0;3748;530416;63768;1760092;0;0;45;40;146;122;4;1;95;0;0
2;0;3748;529964;63780;1760280;0;0;45;40;146;122;4;1;95;0;0
3;0;3748;529964;63792;1760268;0;0;45;40;146;122;4;1;95;0;0
4;0;3748;529904;63816;1760244;0;0;45;40;146;122;4;1;95;0;0
3;0;3748;529784;63836;1760288;0;0;45;40;146;122;4;1;95;0;0
5;0;3748;529880;63836;1760288;0;0;45;40;146;122;4;1;95;0;0
5;0;3748;529980;63860;1760264;0;0;45;40;146;122;4;1;95;0;0
5;0;3748;529664;63876;1760248;0;0;45;40;146;122;4;1;95;0;0
7;0;3748;529304;63896;1760228;0;0;45;40;146;122;4;1;95;0;0
3;0;3748;530012;63924;1760272;0;0;45;40;146;122;4;1;95;0;0
6;0;3748;530012;63928;1760368;0;0;45;40;146;122;4;1;95;0;0
4;0;3748;529776;63956;1760340;0;0;45;40;146;122;4;1;95;0;0
5;0;3748;529940;63972;1760416;0;0;45;40;146;122;4;1;95;0;0
6;0;3748;529956;63980;1760408;0;0;45;40;146;122;4;1;95;0;0
5;0;3748;529956;64008;1760380;0;0;45;40;146;122;4;1;95;0;0
3;0;3748;529452;64008;1760380;0;0;45;40;146;122;4;1;95;0;0
3;0;3748;529452;64028;1760360;0;0;45;40;146;122;4;1;95;0;0
3;1;3748;529752;64032;1760356;0;0;45;40;146;122;4;1;95;0;0
3;0;3748;529484;64040;1760348;0;0;45;41;146;122;4;1;95;0;0
4;0;3748;529524;64052;1760416;0;0;45;41;146;122;4;1;95;0;0
4;0;3748;529208;64064;1760500;0;0;45;41;146;122;4;1;95;0;0
4;0;3748;529216;64088;1760476;0;0;45;41;146;122;4;1;95;0;0
5;1;3748;529216;64092;1760472;0;0;45;41;146;122;4;1;95;0;0
6;0;3748;529216;64116;1760548;0;0;45;41;146;122;4;1;95;0;0
4;0;3748;529112;64116;1760548;0;0;45;41;146;122;4;1;95;0;0
7;0;3748;528728;64116;1760548;0;0;45;41;146;122;4;1;95;0;0
